high_freq_ratio,spectral_centroid,dominant_freq,spectral_entropy,signal_std,label,path,dim
0.6167878764518291,0.2238212138393607,0.007142857142857143,0.9061766164480395,0.09205796137577395,failure,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=4--success=False--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,6
0.22267590854720382,0.10589642135832286,0.0035714285714285713,0.7337560642831801,0.691654096117511,failure,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=5--success=False--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,0
0.4076938159068196,0.14167232292816037,0.0035714285714285713,0.7496930958529695,0.5161155301601935,failure,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=5--success=False--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,1
0.40873417745344115,0.15057191534138548,0.0035714285714285713,0.7561027168857422,0.5194572449111889,failure,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=5--success=False--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,2
0.31416120754609034,0.12639590552468896,0.010714285714285714,0.8021752597916654,0.43752570944092106,failure,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=5--success=False--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,3
0.47450181737184843,0.1676004213431545,0.0035714285714285713,0.7462316683123116,0.548927995669286,failure,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=5--success=False--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,4
0.5107323396922571,0.19268025302710692,0.0035714285714285713,0.8808800158952819,0.45993038966676075,failure,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=5--success=False--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,5
0.7357931855356575,0.25131044376670286,0.42142857142857143,0.9225932862915567,0.08519178450683756,failure,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=5--success=False--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,6
0.39287967544468944,0.15268332667333093,0.026717557251908396,0.8740707458228195,0.7082876389723146,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=6--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,0
0.48118577271301866,0.1888879517774521,0.019083969465648856,0.8798281909478018,0.5158195583450269,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=6--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,1
0.5912325691262846,0.22176078238363545,0.42748091603053434,0.9149654640581623,0.5433862912195664,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=6--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,2
0.527232663709205,0.20435286483051898,0.026717557251908396,0.8944300062807292,0.4317604460443289,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=6--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,3
0.512728946672535,0.18117245018051084,0.0648854961832061,0.8898011875406729,0.5760240379040615,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=6--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,4
0.6251819651893645,0.22936238501191983,0.030534351145038167,0.9104666795964094,0.5401051274612026,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=6--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,5
0.6845575135727204,0.24734701246644883,0.003816793893129771,0.9232547209360962,0.10140896351851283,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=6--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,6
0.3496617879559592,0.13721490139121428,0.003787878787878788,0.7616108350046027,0.5506410052758706,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=7--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,0
0.49147934017282857,0.17242895806555414,0.003787878787878788,0.8497783393030341,0.5221391413588231,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=7--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,1
0.4759086341116539,0.17035577101716806,0.003787878787878788,0.8384138917262146,0.6000493432133523,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=7--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,2
0.5996081940236206,0.20999289617545122,0.007575757575757576,0.9078143605899368,0.3676906411589531,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=7--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,3
0.604883651177266,0.2271781248541851,0.011363636363636364,0.9064044593133487,0.5060861283087966,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=7--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,4
0.6134838020120428,0.22495239786472254,0.011363636363636364,0.9131229704291763,0.4693827950858352,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=7--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,5
0.5300577967223772,0.19904819031094603,0.07575757575757576,0.8991202281141045,0.10613771820396309,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=7--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,6
0.5166815500015733,0.2086162002839684,0.02803738317757009,0.8970576080523078,0.6350116047515423,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=8--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,0
0.4943068324988349,0.19394724793615992,0.02336448598130841,0.8913515422304846,0.5365638905808783,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=8--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,1
0.5896534801277319,0.19516963907864604,0.004672897196261682,0.8806235064742348,0.550946383752137,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=8--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,2
0.5721750390126996,0.21693215348583778,0.018691588785046728,0.8873044415282413,0.4190824578151871,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=8--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,3
0.45549224935211907,0.19232914839572826,0.018691588785046728,0.8716676572791019,0.5556011184552047,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=8--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,4
0.5298101013387831,0.18615851713584752,0.014018691588785045,0.8419540190791409,0.5341415565473856,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=8--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,5
0.7066229158031192,0.250491165862613,0.32242990654205606,0.9751940498138763,0.05006235821626533,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=8--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,6
0.46411166084843586,0.1637633470184708,0.038461538461538464,0.880559010543421,0.6092450950099081,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=9--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,0
0.5494749761652058,0.20929484068847964,0.38461538461538464,0.8800287341402309,0.5432268187979891,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=9--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,1
0.5847426325961533,0.21693186996756567,0.005494505494505495,0.8938367214516795,0.6093343431740799,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=9--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,2
0.591441970324535,0.22085147491070964,0.027472527472527476,0.8896312541415957,0.45525523863035167,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=9--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,3
0.5705451431258053,0.21564313159272533,0.01098901098901099,0.8782200142109934,0.5023578359549324,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=9--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,4
0.6387554182620123,0.24150284155075497,0.01098901098901099,0.8951972825746679,0.43511859499367994,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=9--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,5
0.5866375833474602,0.2231732456850858,0.02197802197802198,0.9365952135173213,0.03827158110975622,success,/l/users/ali.abouzeid/interp/roboticAttack-1/rollouts/origin/libero_object/2026_01_05-14_58_22/2026_01_05-14_58_22--episode=9--success=True--task=pick_up_the_alphabet_soup_and_place_it_in_the_bask_entropy.json,6
